UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RJ,CABO FRIO,PSF PARQUE BURLE,RUA BUDAPESTE,10,PARQUE BURLE,"RUA BUDAPESTE, PARQUE BURLE, CABO FRIO, RJ, BRASIL",-22.88698,-42.04804,"Rua Budapeste, 28911-030, Cabo Frio","22 53m 13.128s S, 42 2m 52.944s W"
RJ,CABO FRIO,PSF MONTE ALEGRE,RUA DR CARDOSO DA FONSECA,S/N,MONTE ALEGRE,"RUA DR CARDOSO DA FONSECA, MONTE ALEGRE, CABO FRIO, RJ, BRASIL",-22.852226100000003,-42.028441,"Rua Doutor Cardoso da Fonseca, Vila Monte Alegre, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28911-320, Brasil","22 51m 8.01396s S, 42 1m 42.3876s W"
RJ,CABO FRIO,POSTO DE SAUDE DR PAULO SILVA,ROD AMARAL PEIXOTO,S/N,UNAMAR,"ROD AMARAL PEIXOTO, UNAMAR, CABO FRIO, RJ, BRASIL",-22.67027,-42.00633,"Rodovia Amaral Peixoto, 28927-000, Cabo Frio","22 40m 12.972s S, 42 0m 22.788s W"
RJ,CABO FRIO,POSTO DE SAUDE ANTONIO LIMA FILHO,RUA OLINDA,352,PALMEIRAS,"RUA OLINDA, PALMEIRAS, CABO FRIO, RJ, BRASIL",-22.88699,-42.04626,"Rua J, 28913-250, Cabo Frio","22 53m 13.164s S, 42 2m 46.536s W"
RJ,CABO FRIO,PSF PRAIA DO SIQUEIRA,TRAV AMAPA,S/N,PRAIA DO SIQUEIRA,"TRAV AMAPA, PRAIA DO SIQUEIRA, CABO FRIO, RJ, BRASIL",-22.87546,-42.04751,"Travessa Amapá, Cabo Frio","22 52m 31.656s S, 42 2m 51.036s W"
RJ,CABO FRIO,PSF PERO,RUA OLIVIA LOPES,S/N,PERO,"RUA OLIVIA LOPES, PERO, CABO FRIO, RJ, BRASIL",-22.8615317,-41.9921044,"Rua Olívia Lopes, Peró, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28922-235, Brasil","22 51m 41.5141s S, 41 59m 31.5758s W"
RJ,CABO FRIO,PSF CAJUEIRO,RUA MACHADO DE ASSIS,15,CAJUEIRO,"RUA MACHADO DE ASSIS, CAJUEIRO, CABO FRIO, RJ, BRASIL",-22.8597688,-41.9969814,"Rua Machado de Assis, Cajueiro, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28924-211, Brasil","22 51m 35.1677s S, 41 59m 49.133s W"
RJ,CABO FRIO,POSTO DE SAUDE DO PERO,RUA DO MOINHO,25,PERO,"RUA DO MOINHO, PERO, CABO FRIO, RJ, BRASIL",-22.8598974,-41.9914077,"Rua do Moinho, Peró, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28922-235, Brasil","22 51m 35.6306s S, 41 59m 29.0677s W"
RJ,CABO FRIO,UBS VILA DO AR,RUA ERNESTO MELO,1293,VILA DO AR,"RUA ERNESTO MELO, VILA DO AR, CABO FRIO, RJ, BRASIL",-22.84258,-42.03127,"Beco da Rua Ernesto de Mello, 28920, Cabo Frio","22 50m 33.288s S, 42 1m 52.572s W"
RJ,CABO FRIO,POSTO DE SAUDE DO ANGELIM,EST DO ARACA,S/N,ANGELIM,"EST DO ARACA, ANGELIM, CABO FRIO, RJ, BRASIL",-22.65206,-42.01562,"Estrada do Gargoa, Cabo Frio","22 39m 7.416s S, 42 0m 56.232s W"
RJ,CABO FRIO,PSF NOVA CALIFORNIA,RUA DAS PACAS,S/N,NOVA CALIFORNIA,"RUA DAS PACAS, NOVA CALIFORNIA, CABO FRIO, RJ, BRASIL",-22.62691,-42.00871,"Rua das Pacas, 28926-802, Cabo Frio","22 37m 36.876s S, 42 0m 31.356s W"
RJ,CABO FRIO,POSTO DE SAUDE GLORIA MARIA DE OLIVEIRA,RUA JOSE GOMES DA SILVA,S/N,ITAJURU,"RUA JOSE GOMES DA SILVA, ITAJURU, CABO FRIO, RJ, BRASIL",-22.88076,-42.0272,"Rua José Gomes da Silva, Cabo Frio","22 52m 50.736s S, 42 1m 37.92s W"
RJ,CABO FRIO,PSF GUARANI,RUA GOVERNADOR VALADARES,S/N,GUARANI,"RUA GOVERNADOR VALADARES, GUARANI, CABO FRIO, RJ, BRASIL",-22.8982,-42.04511,"Rua Governador Valadares, 28909-010, Cabo Frio","22 53m 53.52s S, 42 2m 42.396s W"
RJ,CABO FRIO,PSF MANOEL CORREA,RUA SETE,S/N,MANOEL CORREA,"RUA SETE, MANOEL CORREA, CABO FRIO, RJ, BRASIL",-22.9017349,-42.0408912,"Rua Sete, Vila Manoel Correa, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28905-100, Brasil","22 54m 6.24564s S, 42 2m 27.2083s W"
RJ,CABO FRIO,POSTO DE SAUDE BERNARDO ELIAS BARRETO PSF DE ARACA,EST DO ARACA,S/N,ARACA,"EST DO ARACA, ARACA, CABO FRIO, RJ, BRASIL",-22.65206,-42.01562,"Estrada do Gargoa, Cabo Frio","22 39m 7.416s S, 42 0m 56.232s W"
RJ,CABO FRIO,PSF VILA NOVA,RUA JOSE PAES DE ABREU,510,VILA NOVA,"RUA JOSE PAES DE ABREU, VILA NOVA, CABO FRIO, RJ, BRASIL",-22.88544,-42.03095,"Rua José Paes de Abreu, Cabo Frio","22 53m 7.584s S, 42 1m 51.42s W"
RJ,CABO FRIO,POSTO DE SAUDE BENIGNO AUGUSTO DE MELO PSF BOTAFOGO,ROD AMARAL PEIXOTO,S/N,BOTAFOGO,"ROD AMARAL PEIXOTO, BOTAFOGO, CABO FRIO, RJ, BRASIL",-22.67027,-42.00633,"Rodovia Amaral Peixoto, 28927-000, Cabo Frio","22 40m 12.972s S, 42 0m 22.788s W"
RJ,CABO FRIO,PSF CAMINHO DE BUZIOS,RUA DAS HORTENCIAS,S/N,CAMINHO DE BUZIOS,"RUA DAS HORTENCIAS, CAMINHO DE BUZIOS, CABO FRIO, RJ, BRASIL",-22.82859,-42.00527,"Rua das Hortências & Avenida Caminho de Búzios, 28925, Cabo Frio","22 49m 42.924s S, 42 0m 18.972s W"
RJ,CABO FRIO,PSF PORTO DO CARRO,RUA ROSALINA CARDODO DA FONSECA,S/N,PORTO DO CARRO,"RUA ROSALINA CARDODO DA FONSECA, PORTO DO CARRO, CABO FRIO, RJ, BRASIL",-22.85771,-42.03179,"Rua Rosalina Cardoso da Fonseca, 28922-010, Cabo Frio","22 51m 27.756s S, 42 1m 54.444s W"
RJ,CABO FRIO,PSF DE MARIA JOAQUINA,RUA DA HARMONIA,S/N,MARIA JOAQUINA,"RUA DA HARMONIA, MARIA JOAQUINA, CABO FRIO, RJ, BRASIL",-22.69205,-42.01081,"Rua da Harmonia, 28925-472, Cabo Frio","22 41m 31.38s S, 42 0m 38.916s W"
RJ,CABO FRIO,ESF JACARE 1,RUA DO POMAR,50,JACARE,"RUA DO POMAR, JACARE, CABO FRIO, RJ, BRASIL",-22.8658874,-42.0168973,"Rua do Pomar, Vila Jacaré, Gamboa, Cabo Frio, Região Geográfica Imediata de Cabo Frio, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, 28923-220, Brasil","22 51m 57.1946s S, 42 1m 0.83028s W"
RJ,CABO FRIO,POSTO DE SAUDE THEONAS GARCIA TERRA,RUA LEONOR CARDOSO DA FONSECA,S/N,PORTO DO CARRO,"RUA LEONOR CARDOSO DA FONSECA, PORTO DO CARRO, CABO FRIO, RJ, BRASIL",-22.85604,-42.038,"Estrada Porto do Carro & Rua Antônio Luís da Fonseca, 28921, Cabo Frio","22 51m 21.744s S, 42 2m 16.8s W"
RJ,CABO FRIO,PSF JARDIM PERO,RUA PARANA,51,PERO,"RUA PARANA, PERO, CABO FRIO, RJ, BRASIL",-22.87954,-42.04206,"Rua Paraná, Cabo Frio","22 52m 46.344s S, 42 2m 31.416s W"
RJ,CABO FRIO,PSF SAMBURA,RODOVIA AMARAL PEIXOTO KM 135,S/N,SAMBURA,"RODOVIA AMARAL PEIXOTO KM 135, SAMBURA, CABO FRIO, RJ, BRASIL",-22.65102,-42.0045,"Rodovia Amaral Peixoto-Pista Lateral, 135, 28927-000, Cabo Frio","22 39m 3.672s S, 42 0m 16.2s W"
RJ,CACHOEIRAS DE MACACU,REDE DE FRIOS,RUA ROMEU CAETANO GUIDA,40,CAMPO DO PRADO,"RUA ROMEU CAETANO GUIDA, CAMPO DO PRADO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.46128,-42.65428,"Rua Romeu Caetano Guida, 28680-000, Cachoeiras de Macacu","22 27m 40.608s S, 42 39m 15.408s W"
RJ,CACHOEIRAS DE MACACU,USF CIDADE ALTA,RUA ADALGIZA VELOSO,S/N,MORRO DO CLEBER,"RUA ADALGIZA VELOSO, MORRO DO CLEBER, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.46446,-42.65677,"Rua Adalgisa Veloso, 28680-000, Cachoeiras de Macacu","22 27m 52.056s S, 42 39m 24.372s W"
RJ,CACHOEIRAS DE MACACU,USF TABOADO,ESTRADA RIO FRIBURGO,S/N,TABOADO,"ESTRADA RIO FRIBURGO, TABOADO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.51629,-42.69673,"Estrada Rio-Friburgo, 28680-000, Cachoeiras de Macacu","22 30m 58.644s S, 42 41m 48.228s W"
RJ,CACHOEIRAS DE MACACU,CENTRO DE ATENCAO A SAUDE DO ADOLESCENTE E JOVEM,AV GOVERNADOR ROBERTO SILVEIRA,S/N,CAMPO DO PRADO,"AV GOVERNADOR ROBERTO SILVEIRA, CAMPO DO PRADO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.45991,-42.65263,"Avenida Governador Roberto Silveira, 28680, Cachoeiras de Macacu","22 27m 35.676s S, 42 39m 9.468s W"
RJ,CACHOEIRAS DE MACACU,ESF CENTRO II,RUA ALBERTO MONTEIRO BARBOSA,3,PARQUE VENEZA,"RUA ALBERTO MONTEIRO BARBOSA, PARQUE VENEZA, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.47636,-42.65609,"Rua Alberto Monteiro Barbosa, 28680-000, Cachoeiras de Macacu","22 28m 34.896s S, 42 39m 21.924s W"
RJ,CACHOEIRAS DE MACACU,USF MARAPORA,EST RIO FRIBURGO,S/N,3 DISTRITO,"EST RIO FRIBURGO, 3 DISTRITO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.51629,-42.69673,"Estrada Rio-Friburgo, 28680-000, Cachoeiras de Macacu","22 30m 58.644s S, 42 41m 48.228s W"
RJ,CACHOEIRAS DE MACACU,ESF CENTRO I,AV GOV ROBERTO SILVEIRA,569,CAMPO DO PRADRO,"AV GOV ROBERTO SILVEIRA, CAMPO DO PRADRO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.45991,-42.65263,"Avenida Governador Roberto Silveira, 28680, Cachoeiras de Macacu","22 27m 35.676s S, 42 39m 9.468s W"
RJ,CACHOEIRAS DE MACACU,UBS RIBEIRA,RUA PADRE ANTONIO DE CARVALHO,10,RIBEIRA,"RUA PADRE ANTONIO DE CARVALHO, RIBEIRA, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.59291,-42.73316,"Rua Padre Antônio da Costa Carvalho, 28680-000, Cachoeiras de Macacu","22 35m 34.476s S, 42 43m 59.376s W"
RJ,CACHOEIRAS DE MACACU,USF SAO JOSE DA BOA MORTE,EST RIO FRIBURGO,S/N,3 DISTRITO,"EST RIO FRIBURGO, 3 DISTRITO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.51629,-42.69673,"Estrada Rio-Friburgo, 28680-000, Cachoeiras de Macacu","22 30m 58.644s S, 42 41m 48.228s W"
RJ,CACHOEIRAS DE MACACU,USF AGRO BRASIL,ROD RJ 116,S/N,AGRO BRASIL,"ROD RJ 116, AGRO BRASIL, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.48591,-42.66261,"Rodovia RJ-116, 116, 28680-000, Cachoeiras de Macacu","22 29m 9.276s S, 42 39m 45.396s W"
RJ,CACHOEIRAS DE MACACU,UBS MARUBAI,EST DE MARUBAI,S/N,MARUBAI,"EST DE MARUBAI, MARUBAI, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.63365,-42.70693,"Estrada de Tatus, 28680-000, Cachoeiras de Macacu","22 38m 1.14s S, 42 42m 24.948s W"
RJ,CACHOEIRAS DE MACACU,USF BOA VISTA,BOAVISTA,S/N,BOA VISTA,"BOAVISTA, BOA VISTA, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.79177,-43.2888,"Parque Boa Vista I, Duque de Caxias","22 47m 30.372s S, 43 17m 19.68s W"
RJ,CACHOEIRAS DE MACACU,CASA DIAH,R GOVERNADOR ROBERTO SILVEIRA,726,CAMPO DO PRADO,"R GOVERNADOR ROBERTO SILVEIRA, CAMPO DO PRADO, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.45991,-42.65263,"Avenida Governador Roberto Silveira, 28680, Cachoeiras de Macacu","22 27m 35.676s S, 42 39m 9.468s W"
RJ,CACHOEIRAS DE MACACU,UBS FUNCHAL,ESTRADA DO GUAPIACU,S/N,FUNCHAL,"ESTRADA DO GUAPIACU, FUNCHAL, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.4760155,-42.7447842,"Estrada de Guapiaçu, Guapiaçu, Cachoeiras de Macacu, Região Geográfica Imediata de Rio Bonito, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil","22 28m 33.6558s S, 42 44m 41.2231s W"
RJ,CACHOEIRAS DE MACACU,ESF DE PAPUCAIA I,RUA SEBASTIAO MARIANO SILVA,S/N,PAPUCAIA,"RUA SEBASTIAO MARIANO SILVA, PAPUCAIA, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.60618,-42.7485,"Rua Sebastião Mendes, 28680-000, Cachoeiras de Macacu","22 36m 22.248s S, 42 44m 54.6s W"
RJ,CACHOEIRAS DE MACACU,USF CASTALIA,AV CASTALIA,S/N,CASTALIA,"AV CASTALIA, CASTALIA, CACHOEIRAS DE MACACU, RJ, BRASIL",-22.43323,-42.64574,"Avenida Castalia, 28680-000, Cachoeiras de Macacu","22 25m 59.628s S, 42 38m 44.664s W"
RJ,CAMBUCI,ESTRATEGIA DE SAUDE DA FAMILIA DE FUNIL,RUA ATRATINO MEIRELES,S/N,5 DISTRITO,"RUA ATRATINO MEIRELES, 5 DISTRITO, CAMBUCI, RJ, BRASIL",-21.62297,-42.09415,"Rua Atratino Meirelles, 5, 28440-000, Cambuci","21 37m 22.692s S, 42 5m 38.94s W"
RJ,CAMBUCI,POSTO DE SAUDE DE SAO JOAO DO PARAISO,RUA ALMEIDA PEREIRA,S/N,SAO JOAO DO PARAISO,"RUA ALMEIDA PEREIRA, SAO JOAO DO PARAISO, CAMBUCI, RJ, BRASIL",-21.41377,-41.81638,"Rua São João & Avenida Almeida Pereira, 28450, Cambuci","21 24m 49.572s S, 41 48m 58.968s W"
RJ,CAMBUCI,ESTRATEGIA DE SAUDE DA FAMILIA DA BOIA,EST CAMBUCI ITAOCARA,S/N,BOIA,"EST CAMBUCI ITAOCARA, BOIA, CAMBUCI, RJ, BRASIL",-22.90356,-42.83859,"Rua 2 Ac Est Cambuci, Maricá","22 54m 12.816s S, 42 50m 18.924s W"
RJ,CAMBUCI,POSTO DE SAUDE DE CRUZEIRO,RUA TRES DE MAIO,S/N,CENTRO,"RUA TRES DE MAIO, CENTRO, CAMBUCI, RJ, BRASIL",-4.41505,-40.90777,"Rua Três de Maio, 62390-000, Croatá","4 24m 54.18s S, 40 54m 27.972s W"
RJ,CAMBUCI,ESTRATEGIA DE SAUDE DA FAMILIA DE MONTE VERDE,RUA CEL SERGIO PITA,400,2 DISTRITO,"RUA CEL SERGIO PITA, 2 DISTRITO, CAMBUCI, RJ, BRASIL",-21.46921,-41.91592,"Rua Coronel Sérgio Pitta, 2, 28430-000, Cambuci","21 28m 9.156s S, 41 54m 57.312s W"
RJ,CAMBUCI,ESTRATEGIA DE SAUDE DA FAMILIA DO NAO PENSEI,ESTRADA CAMBUCI PUREZA,S/N,NAO PENSEI,"ESTRADA CAMBUCI PUREZA, NAO PENSEI, CAMBUCI, RJ, BRASIL",-21.57085,-41.89771,"Estrada Fazenda Não Pensei, 28430-000, Cambuci","21 34m 15.06s S, 41 53m 51.756s W"
RJ,CAMBUCI,ESTRATEGIA DE SAUDE DA FAMILIA DO GUARANI,PARQUE DE EXPOSICAO GUMERCINDO TEIXEIRA DE CARVALH,S/N,SUBURBANO,"PARQUE DE EXPOSICAO GUMERCINDO TEIXEIRA DE CARVALH, SUBURBANO, CAMBUCI, RJ, BRASIL",-21.57314,-41.92371,"Estrada Parque de Exposição, 28430-000, Cambuci","21 34m 23.304s S, 41 55m 25.356s W"
RJ,CAMBUCI,POSTO DE SAUDE DE TRES IRMAOS,RUA GUININ GUINATIUS,S/N,CENTRO,"RUA GUININ GUINATIUS, CENTRO, CAMBUCI, RJ, BRASIL",-21.6303,-41.99435,"Rua Guinin Guimatios, 28435-000, Cambuci","21 37m 49.08s S, 41 59m 39.66s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE DA FAMILIA ALVORADA,RUA ALEXANDRE ATHYE,S/N,PQ ALVORADA,"RUA ALEXANDRE ATHYE, PQ ALVORADA, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.73687,-41.31984,"Rua Alexandre Atiê, 28083-160, Campos dos Goytacazes","21 44m 12.732s S, 41 19m 11.424s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE DA FAMILIA SANTA CRUZ,RUA DO COLEGIO,S/N,STA CRUZ,"RUA DO COLEGIO, STA CRUZ, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7216674,-41.4024027,"Rua do Colégio, Santa Cruz, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28057-345, Brasil","21 43m 18.0026s S, 41 24m 8.64972s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE RETIRO,ESTRADA MINEIROS BARRA DO FURADO,S/N,RETIRO,"ESTRADA MINEIROS BARRA DO FURADO, RETIRO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.13381,-41.66896,"Rua Campos dos Goytacazes, 28360-000, Bom Jesus do Itabapoana","21 8m 1.716s S, 41 40m 8.256s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE DA FAMILIA SATURNINO BRAGA,ESTRADA DO ACUCAR,S/N,SATURNINO BRAGA,"ESTRADA DO ACUCAR, SATURNINO BRAGA, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.80213,-41.29782,"Estrada do Açúcar, 28020, Campos dos Goytacazes","21 48m 7.668s S, 41 17m 52.152s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE COLEGIO AGRICOLA,RUA WILSON BATISTA,S/N,ALDEIA 2,"RUA WILSON BATISTA, ALDEIA 2, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7236073,-41.348609,"Avenida Wilson Batista, Parque Aldeia, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28060-560, Brasil","21 43m 24.9863s S, 41 20m 54.9924s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE DA FAMILIA DORES DE MACABU,RUA MAJOR JOAO AFONSO,38,DORES DE MACABU,"RUA MAJOR JOAO AFONSO, DORES DE MACABU, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.98685,-41.51239,"Rua Major João Afonso, 28020, Campos dos Goytacazes","21 59m 12.66s S, 41 30m 44.604s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE CAMBAIBA,ESTRADA DE CAMBAIBA,S/N,CAMBAIBA,"ESTRADA DE CAMBAIBA, CAMBAIBA, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.796546300000003,-41.2534717,"Avenida Doutor Newton Guaraná, Mirandela, Fazendinha, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28021-455, Brasil","21 47m 47.5667s S, 41 15m 12.4981s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE CONSELHEIRO JOSINO,RUA TEOTONIO FERREIRA DE ARAUJO,S/N,CONSELHEIRO JOSINO,"RUA TEOTONIO FERREIRA DE ARAUJO, CONSELHEIRO JOSINO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.75769,-41.32242,"Rua Governador Teotônio Ferreira de Araújo, 28010, Campos dos Goytacazes","21 45m 27.684s S, 41 19m 20.712s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE RIBEIRO DO AMARO,RUA PRINCIPAL,S/N,RIBEIRO DO AMARO,"RUA PRINCIPAL, RIBEIRO DO AMARO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.83089,-41.29438,"Rua Amaro Ribeiro Dias, 28020, Campos dos Goytacazes","21 49m 51.204s S, 41 17m 39.768s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE DR FELIX MIRANDA,RUA RIO BONITO,152,PQ GUARUS,"RUA RIO BONITO, PQ GUARUS, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7166839,-41.3225104,"Rua Rio Bonito, Parque Guarus, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28070-515, Brasil","21 43m 0.06204s S, 41 19m 21.0374s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE ESPINHO,RUA PRINCIPAL,S/N,ESPINHO,"RUA PRINCIPAL, ESPINHO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.81004,-41.39455,"Rua Principal, 28020, Campos dos Goytacazes","21 48m 36.144s S, 41 23m 40.38s W"
RJ,CAMPOS DOS GOYTACAZES,PROGRAMA DE COLAGENOSES,RUA VOLUNTARIOS DA PATRIA,875,CENTRO,"RUA VOLUNTARIOS DA PATRIA, CENTRO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7573817,-41.3308764,"Rua Voluntários da Pátria, Parque Leopoldina, Parque Conselheiro Tomaz Coelho, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28035-260, Brasil","21 45m 26.5741s S, 41 19m 51.155s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE MATA DA CRUZ,RUA AUGUSTO DE OLIVEIRA,S/N,MATA DA CRUZ,"RUA AUGUSTO DE OLIVEIRA, MATA DA CRUZ, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.3572162,-41.5613008,"Rua Augusto de Oliveira, Mata da Cruz, Santa Maria, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil","21 21m 25.9783s S, 41 33m 40.6829s W"
RJ,CAMPOS DOS GOYTACAZES,POLICLINICA NOVO MUNDO,AV NITEROI,S/N,PQ SAO MATEUS,"AV NITEROI, PQ SAO MATEUS, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7168,-41.31311,"Parque São Mateus, Campos dos Goytacazes","21 43m 0.48s S, 41 18m 47.196s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE PRE HOSPITALAR DE SAPUCAIA,RUA PRINCIPAL,S/N,SAPUCAIA,"RUA PRINCIPAL, SAPUCAIA, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.81004,-41.39455,"Rua Principal, 28020, Campos dos Goytacazes","21 48m 36.144s S, 41 23m 40.38s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE DA FAMILIA DE TOCOS,RUA JOSE DAS CHAGAS,S/N,TOCOS,"RUA JOSE DAS CHAGAS, TOCOS, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.89792,-41.28552,"Avenida José Pereira das Chagas, 28148-000, Campos dos Goytacazes","21 53m 52.512s S, 41 17m 7.872s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE TURF CLUB,RUA SEVERINO LESSA,1,TURF CLUB,"RUA SEVERINO LESSA, TURF CLUB, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.76955,-41.3087,"Rua Doutor Augusto Bessa, 28015-150, Campos dos Goytacazes","21 46m 10.38s S, 41 18m 31.32s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE GUANDU,RUA PRINCIPAL,S/N,GUANDU,"RUA PRINCIPAL, GUANDU, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.81004,-41.39455,"Rua Principal, 28020, Campos dos Goytacazes","21 48m 36.144s S, 41 23m 40.38s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE PRE HOSPITALAR DE TOCOS,RUA JOSE DAS CHAGAS,S/N,TOCOS,"RUA JOSE DAS CHAGAS, TOCOS, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.89792,-41.28552,"Avenida José Pereira das Chagas, 28148-000, Campos dos Goytacazes","21 53m 52.512s S, 41 17m 7.872s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE PRE HOSPITALAR DE MORRO DO COCO,AV DR NILO PECANHA,S/N,MORRO DO COCO,"AV DR NILO PECANHA, MORRO DO COCO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7837,-41.37793,"Avenida Doutor Nilo Peçanha, Campos dos Goytacazes","21 47m 1.32s S, 41 22m 40.548s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE CAMPELO,EST AGROVILA,S/N,CAMPELO,"EST AGROVILA, CAMPELO, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.79543,-41.27912,"Estrada Agrovila, Campos dos Goytacazes","21 47m 43.548s S, 41 16m 44.832s W"
RJ,CAMPOS DOS GOYTACAZES,UNIDADE BASICA DE SAUDE JOCKEY CLUB,RUA AGUINALDO MACHADO,S/N,JOCKEY CLUB,"RUA AGUINALDO MACHADO, JOCKEY CLUB, CAMPOS DOS GOYTACAZES, RJ, BRASIL",-21.7813434,-41.3003025,"Rua Aguinaldo Machado, Parque Vista Alegre, Campos dos Goytacazes, Região Geográfica Imediata de Campos dos Goytacazes, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, 28020-286, Brasil","21 46m 52.8362s S, 41 18m 1.089s W"
